Product Name,brand,Image URL,Price,mst,desc,hex,product_type,product,imgSrc,price
FAE Beauty Lush Blush,FAE Beauty,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/2/6/26fb772FAEBE00000141_1.jpg",539.0,Light,Beautiful fae beauty lush blush for a flawless finish,#f8a2cb,Blush,FAE Beauty Lush Blush,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/2/6/26fb772FAEBE00000141_1.jpg",539.0
Lakme Facelift MultiSlayer Blush Stick,Lakme,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/7/1/715daabLAKME00001592_1.jpg",719.0,Deep,Beautiful lakme facelift multislayer blush stick for a flawless finish,#4da8f9,Blush,Lakme Facelift MultiSlayer Blush Stick,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/7/1/715daabLAKME00001592_1.jpg",719.0
SUGAR Cloud Nine Niacinamide Glow Blush,SUGAR,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/f/4/f43eae2SUGAR00000993_1.jpg",539.0,Medium,Beautiful sugar cloud nine niacinamide glow blush for a flawless finish,#80d80e,Blush,SUGAR Cloud Nine Niacinamide Glow Blush,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/f/4/f43eae2SUGAR00000993_1.jpg",539.0
"Maybelline New York New Fit Me Mono Blush, Up To 16 hours Long-lasting Cheek Blush - 30 Fierce",Maybelline New York,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/3/a398c60MAYBE00000412-newadd_1.jpg",569.0,Deep,"Beautiful maybelline new york new fit me mono blush, up to 16 hours long-lasting cheek blush - 30 fierce for a flawless finish",#00b5c8,Blush,"Maybelline New York New Fit Me Mono Blush, Up To 16 hours Long-lasting Cheek Blush - 30 Fierce","https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/3/a398c60MAYBE00000412-newadd_1.jpg",569.0
Swiss Beauty Cream It Up Blusher With Shea Butter,Swiss Beauty,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/8/7/87a23b2SWIAC00001616_001.jpg",254.0,Deep,Beautiful swiss beauty cream it up blusher with shea butter for a flawless finish,#a5203d,Blush,Swiss Beauty Cream It Up Blusher With Shea Butter,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/8/7/87a23b2SWIAC00001616_001.jpg",254.0
Insight Cosmetics Lip & Cheek Tint,Insight Cosmetics,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/7/5/753e15eINSIG00000812_1.jpg",109.0,Light,Beautiful insight cosmetics lip & cheek tint for a flawless finish,#f6126b,Lipstick,Insight Cosmetics Lip & Cheek Tint,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/7/5/753e15eINSIG00000812_1.jpg",109.0
MARS Liquid Blush Hour Dewy-Matte Finish,MARS,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/7/4/74862e9MARSX00000995_1.jpg",278.0,Deep,Beautiful mars liquid blush hour dewy-matte finish for a flawless finish,#cdddaa,Blush,MARS Liquid Blush Hour Dewy-Matte Finish,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/7/4/74862e9MARSX00000995_1.jpg",278.0
Lakme Double Duty Lip & Cheek Mousse Matte Lipstick & Soft Blush,Lakme,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/8/8/88de6dd8901030601750_M.jpg",450.0,Deep,Beautiful lakme double duty lip & cheek mousse matte lipstick & soft blush for a flawless finish,#7da3d4,Lipstick,Lakme Double Duty Lip & Cheek Mousse Matte Lipstick & Soft Blush,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/8/8/88de6dd8901030601750_M.jpg",450.0
Insight Cosmetics Blusher,Insight Cosmetics,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/8/4/84544e1INSIG00000571_1.jpg",90.0,Light,Beautiful insight cosmetics blusher for a flawless finish,#2d3581,Blush,Insight Cosmetics Blusher,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/8/4/84544e1INSIG00000571_1.jpg",90.0
Insight Cosmetics On The Go Blush Stick,Insight Cosmetics,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/c/9/c9ecbffINSIG00000890_1.jpg",209.0,Light,Beautiful insight cosmetics on the go blush stick for a flawless finish,#b99e29,Blush,Insight Cosmetics On The Go Blush Stick,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/c/9/c9ecbffINSIG00000890_1.jpg",209.0
Kay Beauty Matte Blush,Kay Beauty,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/f/3/f39f16c8904330900776.jpg",719.0,Rich,Beautiful kay beauty matte blush for a flawless finish,#384e41,Blush,Kay Beauty Matte Blush,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/f/3/f39f16c8904330900776.jpg",719.0
e.l.f. Cosmetics Halo Glow Contour Beauty Wand,e.l.f. Cosmetics,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/5/e/5e6facf609332847057-1.png",1150.0,Rich,Beautiful e.l.f. cosmetics halo glow contour beauty wand for a flawless finish,#9d1e96,Makeup,e.l.f. Cosmetics Halo Glow Contour Beauty Wand,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/5/e/5e6facf609332847057-1.png",1150.0
Kay Beauty Contour Stick,Kay Beauty,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/c/a/caramel-focus.jpg",725.0,Light,Beautiful kay beauty contour stick for a flawless finish,#19c71d,Makeup,Kay Beauty Contour Stick,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/c/a/caramel-focus.jpg",725.0
Charlotte Tilbury Hollywood Contour Wand,Charlotte Tilbury,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/b/1/b13841c5060332327843.jpg",4050.0,Medium,Beautiful charlotte tilbury hollywood contour wand for a flawless finish,#d2f3a5,Makeup,Charlotte Tilbury Hollywood Contour Wand,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/b/1/b13841c5060332327843.jpg",4050.0
Lakme Facelift MultiSlayer Contour Stick,Lakme,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/4/a4bed56LAKME00001598_1.jpg",899.0,Deep,Beautiful lakme facelift multislayer contour stick for a flawless finish,#16b382,Makeup,Lakme Facelift MultiSlayer Contour Stick,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/4/a4bed56LAKME00001598_1.jpg",899.0
FENTY BEAUTY Match Stix Matte Contour Skinstick,FENTY BEAUTY,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/c/7/c7fce7aFENTY00000265_1.jpg",3200.0,Deep,Beautiful fenty beauty match stix matte contour skinstick for a flawless finish,#2a84a5,Makeup,FENTY BEAUTY Match Stix Matte Contour Skinstick,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/c/7/c7fce7aFENTY00000265_1.jpg",3200.0
Nudestix Tinted Blur Sculpt Stick,Nudestix,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/2/9/290c650NUDES00000464_1June19.jpg",3400.0,Medium,Beautiful nudestix tinted blur sculpt stick for a flawless finish,#dfe280,Makeup,Nudestix Tinted Blur Sculpt Stick,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/2/9/290c650NUDES00000464_1June19.jpg",3400.0
Too Faced Born This Way Super Coverage Multi Use Sculpting Concealer,Too Faced,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/e/aef8282651986006359_aa1.jpg",2700.0,Deep,Beautiful too faced born this way super coverage multi use sculpting concealer for a flawless finish,#3f9822,Concealer,Too Faced Born This Way Super Coverage Multi Use Sculpting Concealer,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/e/aef8282651986006359_aa1.jpg",2700.0
Insight Cosmetics Pro Concealer Palette - Corrector,Insight Cosmetics,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/1/8/18923de8904207503161-new_1.jpg",240.0,Rich,Beautiful insight cosmetics pro concealer palette - corrector for a flawless finish,#a5066b,Concealer,Insight Cosmetics Pro Concealer Palette - Corrector,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/1/8/18923de8904207503161-new_1.jpg",240.0
Insight Cosmetics Pro Concealer Palette - Concealer,Insight Cosmetics,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/1/8/18923de8904207501020-new_1.jpg",240.0,Light,Beautiful insight cosmetics pro concealer palette - concealer for a flawless finish,#89009c,Concealer,Insight Cosmetics Pro Concealer Palette - Concealer,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/1/8/18923de8904207501020-new_1.jpg",240.0
REFINE Beauty Mini Melty Skin-Tastic Base Perfector Sculpt Cult Contour Stick,REFINE Beauty,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/b/5/b54195d8908024062160_1.jpg",699.0,Medium,Beautiful refine beauty mini melty skin-tastic base perfector sculpt cult contour stick for a flawless finish,#d72de4,Foundation,REFINE Beauty Mini Melty Skin-Tastic Base Perfector Sculpt Cult Contour Stick,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/b/5/b54195d8908024062160_1.jpg",699.0
Charlotte Tilbury Hollywood Flawless Filter Mini,Charlotte Tilbury,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/b/1/b13841cCHAAA00000180.jpg",1900.0,Medium,Beautiful charlotte tilbury hollywood flawless filter mini for a flawless finish,#76f62a,Makeup,Charlotte Tilbury Hollywood Flawless Filter Mini,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/b/1/b13841cCHAAA00000180.jpg",1900.0
Insight Cosmetics All Things Good Kit,Insight Cosmetics,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/0/d/0d7ef2eINSIG00000668_01n.jpg",2385.0,Medium,Beautiful insight cosmetics all things good kit for a flawless finish,#16e844,Makeup,Insight Cosmetics All Things Good Kit,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/0/d/0d7ef2eINSIG00000668_01n.jpg",2385.0
Nykaa SKINgenius Conceal and Correct Palette,Nykaa,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/f/0/f04d5108904245704186_1.jpg",1499.0,Light,Beautiful nykaa skingenius conceal and correct palette for a flawless finish,#53a30f,Makeup,Nykaa SKINgenius Conceal and Correct Palette,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/f/0/f04d5108904245704186_1.jpg",1499.0
MARS Cover Rangers Concealer Palette,MARS,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/e/6/e66913bMARSX00000452_1.jpg",599.0,Medium,Beautiful mars cover rangers concealer palette for a flawless finish,#e6b03f,Concealer,MARS Cover Rangers Concealer Palette,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/e/6/e66913bMARSX00000452_1.jpg",599.0
Swiss Beauty Cheek-A-Boo 3 In One Blushe Contour And Highlighter,Swiss Beauty,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/4/a4bed56SWIAC00001481_1.jpg",349.0,Light,Beautiful swiss beauty cheek-a-boo 3 in one blushe contour and highlighter for a flawless finish,#3ada78,Blush,Swiss Beauty Cheek-A-Boo 3 In One Blushe Contour And Highlighter,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/4/a4bed56SWIAC00001481_1.jpg",349.0
Nykaa Cosmetics SKINgenius Foundation Stick Conceal Contour & Corrector,Nykaa Cosmetics,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/5/6/56132da8904245703578_1.jpg",625.0,Rich,Beautiful nykaa cosmetics skingenius foundation stick conceal contour & corrector for a flawless finish,#ad731d,Foundation,Nykaa Cosmetics SKINgenius Foundation Stick Conceal Contour & Corrector,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/5/6/56132da8904245703578_1.jpg",625.0
e.l.f. Cosmetics 16HR Camo Concealer,e.l.f. Cosmetics,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/6/0/609332858602.jpg",899.0,Deep,Beautiful e.l.f. cosmetics 16hr camo concealer for a flawless finish,#f418b3,Concealer,e.l.f. Cosmetics 16HR Camo Concealer,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/6/0/609332858602.jpg",899.0
Typsy Beauty Silk Cushion Contour - Maple Syrup 05,Typsy Beauty,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/b/6/b6a97c7TYPSY00000105_1.jpg",1200.0,Rich,Beautiful typsy beauty silk cushion contour - maple syrup 05 for a flawless finish,#0ef7e3,Makeup,Typsy Beauty Silk Cushion Contour - Maple Syrup 05,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/b/6/b6a97c7TYPSY00000105_1.jpg",1200.0
SUGAR Contour De Force Face Palette,SUGAR,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/1/9/19b50528906090492249_01.jpg",799.0,Rich,Beautiful sugar contour de force face palette for a flawless finish,#bc4a9c,Makeup,SUGAR Contour De Force Face Palette,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/1/9/19b50528906090492249_01.jpg",799.0
Insight Cosmetics No Smudge Concealer,Insight Cosmetics,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/b/3/b309bc8INSIG00000940_1.jpg",150.0,Deep,Beautiful insight cosmetics no smudge concealer for a flawless finish,#b9da50,Concealer,Insight Cosmetics No Smudge Concealer,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/b/3/b309bc8INSIG00000940_1.jpg",150.0
Nykaa Cosmetics Stardust Dual Chrome Eyeliner with Holographic Finish,Nykaa Cosmetics,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/2/8/2844864NYKAC00002474zz_1.jpg",359.0,Light,Beautiful nykaa cosmetics stardust dual chrome eyeliner with holographic finish for a flawless finish,#f98aac,Eyeliner,Nykaa Cosmetics Stardust Dual Chrome Eyeliner with Holographic Finish,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/2/8/2844864NYKAC00002474zz_1.jpg",359.0
"Lakme 9 To 5 Eyeconic Liquid Eyeliner Matte Finish, Waterproof, Smudgeproof 24 Hrs",Lakme,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/0/0/0060d70LAKME00000021-new_1.jpg",209.0,Light,"Beautiful lakme 9 to 5 eyeconic liquid eyeliner matte finish, waterproof, smudgeproof 24 hrs for a flawless finish",#032495,Eyeliner,"Lakme 9 To 5 Eyeconic Liquid Eyeliner Matte Finish, Waterproof, Smudgeproof 24 Hrs","https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/0/0/0060d70LAKME00000021-new_1.jpg",209.0
"Maybelline New York High Impact Tattoo Pen Liner, Lasts Up To 48H - Black, Water & Smudge-proof",Maybelline New York,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/3/a398c606902395740353-newadd_1.jpg",479.0,Rich,"Beautiful maybelline new york high impact tattoo pen liner, lasts up to 48h - black, water & smudge-proof for a flawless finish",#484361,Makeup,"Maybelline New York High Impact Tattoo Pen Liner, Lasts Up To 48H - Black, Water & Smudge-proof","https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/3/a398c606902395740353-newadd_1.jpg",479.0
Swiss Beauty CRAZE Eyeliner and Stamp Duo Wing Eyeliner Stamp and Pen Waterproof Formula - Black,Swiss Beauty,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/4/a4bed56SWIAC00002200_1.jpg",239.0,Medium,Beautiful swiss beauty craze eyeliner and stamp duo wing eyeliner stamp and pen waterproof formula - black for a flawless finish,#19fb4e,Eyeliner,Swiss Beauty CRAZE Eyeliner and Stamp Duo Wing Eyeliner Stamp and Pen Waterproof Formula - Black,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/4/a4bed56SWIAC00002200_1.jpg",239.0
Colorbar Waterproof Liquid Eyeliner,Colorbar,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/4/a4bed56N_8904052432975_1.jpg",386.0,Deep,Beautiful colorbar waterproof liquid eyeliner for a flawless finish,#90803f,Eyeliner,Colorbar Waterproof Liquid Eyeliner,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/4/a4bed56N_8904052432975_1.jpg",386.0
M.A.C Colour Excess Gel Pencil Eye Liner,M.A.C,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/7/9/792889e773602655946_01.jpg",2250.0,Deep,Beautiful m.a.c colour excess gel pencil eye liner for a flawless finish,#c1e9c9,Makeup,M.A.C Colour Excess Gel Pencil Eye Liner,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/7/9/792889e773602655946_01.jpg",2250.0
Huda Beauty Life Liner Quick'n Easy Precision Liquid Liner - Vanta,Huda Beauty,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/1/4/142dd11HUDAB00000868_1.jpg",1800.0,Light,Beautiful huda beauty life liner quick'n easy precision liquid liner - vanta for a flawless finish,#a58157,Makeup,Huda Beauty Life Liner Quick'n Easy Precision Liquid Liner - Vanta,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/1/4/142dd11HUDAB00000868_1.jpg",1800.0
Kay Beauty Quick Dry Liquid Eyeliner,Kay Beauty,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/8/c/8c0c0ce8904330900486_1.jpg",539.0,Rich,Beautiful kay beauty quick dry liquid eyeliner for a flawless finish,#d9774d,Eyeliner,Kay Beauty Quick Dry Liquid Eyeliner,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/8/c/8c0c0ce8904330900486_1.jpg",539.0
Kay Beauty Waterproof 24 Hour Kajal - Spade Black,Kay Beauty,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/d/b/dbeb4e88904330900424_1.jpg",269.0,Rich,Beautiful kay beauty waterproof 24 hour kajal - spade black for a flawless finish,#86390a,Makeup,Kay Beauty Waterproof 24 Hour Kajal - Spade Black,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/d/b/dbeb4e88904330900424_1.jpg",269.0
"Maybelline New York The Colossal Bold Liner, Smudgeproof & Waterproof Eyeliner - Bold Black",Maybelline New York,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/3/a398c608901526529964-newadd_1.jpg",269.0,Deep,"Beautiful maybelline new york the colossal bold liner, smudgeproof & waterproof eyeliner - bold black for a flawless finish",#6f22f4,Eyeliner,"Maybelline New York The Colossal Bold Liner, Smudgeproof & Waterproof Eyeliner - Bold Black","https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/3/a398c608901526529964-newadd_1.jpg",269.0
"SUGAR POP Matte Finish Eyeliner Upto 24 Hrs wear Smudge-Proof, Water-Resistant, Quick Drying",SUGAR POP,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/1/5/1524ea8SUGAG00000124_1.jpg",199.0,Rich,"Beautiful sugar pop matte finish eyeliner upto 24 hrs wear smudge-proof, water-resistant, quick drying for a flawless finish",#d9fb8a,Eyeliner,"SUGAR POP Matte Finish Eyeliner Upto 24 Hrs wear Smudge-Proof, Water-Resistant, Quick Drying","https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/1/5/1524ea8SUGAG00000124_1.jpg",199.0
Kay Beauty 24HR Coloured Matte Kajal,Kay Beauty,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/4/a4bed56KAYBE00000061_1.jpg",399.0,Deep,Beautiful kay beauty 24hr coloured matte kajal for a flawless finish,#f56894,Makeup,Kay Beauty 24HR Coloured Matte Kajal,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/4/a4bed56KAYBE00000061_1.jpg",399.0
