,Unnamed: 0,id,gender,masterCategory,subCategory,Brand,baseColour,season,year,usage,Product Name,Image URL
5543,11083,9691,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Ikon Blue Polo Tshirts,http://assets.myntassets.com/v1/images/style/properties/3fd88f79232f77fb250c01c6d5352711_images.jpg
5544,11084,2279,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Sports,Nike Mens Nike Sphere Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/ae3b2476b3bdfeb5838728e7af88b5a0_images.jpg
5545,11085,8743,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Checks  Green Shirt,http://assets.myntassets.com/v1/images/style/properties/677d7f22c0b9a94b096fcc4995cc6c8d_images.jpg
5546,11086,28453,Women,Apparel,Bottomwear,Leggings,Maroon,Summer,2012.0,Casual,Urban Yoga Women Maroon Leggings,http://assets.myntassets.com/v1/images/style/properties/24aa8729b26297b5fa434751fa2f0d52_images.jpg
5547,11088,27629,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Scullers Men Check Brown Shorts,http://assets.myntassets.com/v1/images/style/properties/8a65257800dba6885690bce34df41c47_images.jpg
5548,11095,3704,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Tantra Women's Ornament Navy Long T-shirt,http://assets.myntassets.com/v1/images/style/properties/5be403bc3de8851c701353f24f6440ac_images.jpg
5549,11099,53763,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Blue-Polo-T-shirt_803b391357ecc4af2cd1c98cc3b5b8b7_images.jpg
5550,11101,14296,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Classic Polo Men Printed pack of 3 Tshirts,http://assets.myntassets.com/v1/images/style/properties/42cdf4d7c9af7a2584a72bfb2b9d61dc_images.jpg
5551,11105,24403,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Vishudh Women Blue Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/4cc22f532e4dc570d709bfb46ed37b86_images.jpg
5552,11108,12161,Women,Apparel,Bottomwear,Leggings,Green,Fall,2011.0,Ethnic,Aurelia Women Solid Green Leggings,http://assets.myntassets.com/v1/images/style/properties/f2bfd14796dbedbcf9c5ceeaa13cbcd2_images.jpg
5553,11109,19589,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,United Colors Of Benetton Women Pink Printed Top,http://assets.myntassets.com/v1/images/style/properties/833fb5ebf942e2236c010dda04a8eac8_images.jpg
5554,11110,6878,Women,Apparel,Topwear,Jackets,Blue,Summer,2011.0,Casual,Forever New Women Long Blue Jacket,http://assets.myntassets.com/v1/images/style/properties/a9a9fa466c67e157b5f031e8a6d245c5_images.jpg
5555,11111,27286,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Mother Earth Women Orange Kurta,http://assets.myntassets.com/v1/images/style/properties/07bf0abc19d1f10efce83433648efce7_images.jpg
5556,11113,6044,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,UCB Men Logo Navy Shirt,http://assets.myntassets.com/v1/images/style/properties/14a221da077fd07a32dc2143bf428e6a_images.jpg
5557,11114,9830,Women,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Little Miss Women Printed Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/ba18068fa90241d6239af8b357ad1b6f_images.jpg
5558,11118,24067,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt,http://assets.myntassets.com/v1/images/style/properties/df89f0a5a9f0e9be7a1f2a16087a981a_images.jpg
5559,11119,31787,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Lee Women Hanna Evergreen Green Top,http://assets.myntassets.com/v1/images/style/properties/791abad88ec16b82daa6c71710beb993_images.jpg
5560,11122,22390,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Mark Taylor Men Purple & White Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/8e1c83df230a35ff224aa6f993a54a39_images.jpg
5561,11123,29778,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2013.0,Casual,Basics Men Brown Trousers,http://assets.myntassets.com/v1/images/style/properties/Basics-Men-Brown-Flatfront-Trousers_981385e4c59e10e7303cba4a06bbba55_images.jpg
5562,11124,26502,Men,Apparel,Topwear,Tshirts,Navy Blue,Spring,2012.0,Casual,Arrow Sport Men Navy Blue Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/7379646659f1f9cfbde2e1789fcd054c_images.jpg
5563,11126,3360,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Myntra Men's I work for money Sky Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/7a67b23cddce5ceae882a114bbad339b_images.jpg
5564,11129,6612,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Spykar Women's Stripes Navy White T-shirt,http://assets.myntassets.com/v1/images/style/properties/3442b04bf386e0f06aa0496d5f209296_images.jpg
5565,11130,16397,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Levis Men Check Navy Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/b1037bf9527f986a2d612e9ce639cf14_images.jpg
5566,11133,4979,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Palm Tree Girl's Betty Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/a65e737fa28689d15c3e6e88af182e3f_images.jpg
5567,11135,4383,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Batman Men's Comics Foil Dark Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/4c2fe39808f7deca7bde4888774df149_images.jpg
5568,11136,11374,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Red Tops,http://assets.myntassets.com/v1/images/style/properties/92dc6fb509a9b4d5c0027c4b17f89931_images.jpg
5569,11137,41404,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Wrangler Women Stud Pink Top,http://assets.myntassets.com/v1/images/style/properties/e3a3b4b19dd6cee67e7070e80091e4b1_images.jpg
5570,11139,13423,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Navy Blue Polo T-shirts,http://assets.myntassets.com/v1/images/style/properties/d57716a92f8332c78b4c6d0f0ba7ab62_images.jpg
5571,11141,2848,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Mr.Men Men's Mr.Messy Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/cfe017e85249ce4c5dab98926e206289_images.jpg
5572,11142,22364,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,ADIDAS Men Hooded  Blue SweatShirt,http://assets.myntassets.com/v1/images/style/properties/8180c62caf215f2e9c07c08d1fb068ee_images.jpg
5573,11145,23084,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Arrow Sport Men Navy Blue Check Shirt,http://assets.myntassets.com/v1/images/style/properties/689953eabb83862c6f2eda84155f8fb1_images.jpg
5574,11147,46413,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,ADIDAS Men Graphic Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/af66accd3b185c0be70925e3d2e8f476_images.jpg
5575,11148,16363,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Check Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/776f4a63ca7274deae7c20b3e02afdf1_images.jpg
5576,11150,11146,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Bling Purple Shirts,http://assets.myntassets.com/v1/images/style/properties/317bbfdcf67cee3d129ae82e1cfee08e_images.jpg
5577,11153,2622,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Nike Mens Bleed Blue Team India T-shirt,http://assets.myntassets.com/v1/images/style/properties/23cd6c89eb4d042521405c3b1577c269_images.jpg
5578,11156,7350,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Tantra Men Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/6306c405d2427459089b69df521f664c_images.jpg
5579,11159,14050,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Check Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/76addb14cc1ddbb42f470f372f44e3eb_images.jpg
5580,11160,15182,Men,Apparel,Topwear,Sweaters,Green,Fall,2011.0,Casual,Arrow Sport Men Stripes Green Sweaters,http://assets.myntassets.com/v1/images/style/properties/5514ef6f843f8b5600a0fcac1c3f1e11_images.jpg
5581,11161,11522,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Sweater,http://assets.myntassets.com/v1/images/style/properties/7d19265503346547ed2e3cddb52eae69_images.jpg
5582,11162,57105,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Elle Pink Essentials Top,http://assets.myntassets.com/v1/images/style/properties/Elle-Pink-Essentials-Top_e4dd5a4e925a5e623eab05b73b526ddc_images.jpg
5583,11164,25525,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Wrangler Women Poppins Blue Top,http://assets.myntassets.com/v1/images/style/properties/7e4e5960a7f23098b5b36d3f852c125a_images.jpg
5584,11165,32592,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,ONLY Women Pink Top,http://assets.myntassets.com/v1/images/style/properties/cdd41b16a26c8ea24ccfa995c635fae4_images.jpg
5585,11167,12195,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Basics Men Orange Striped T-shirt,http://assets.myntassets.com/v1/images/style/properties/dacf8e1564b19d1f5ebbdb51f2d632bc_images.jpg
5586,11168,27272,Women,Apparel,Topwear,Kurtis,Green,Fall,2011.0,Ethnic,Mother Earth Women Printed Green Kurti,http://assets.myntassets.com/v1/images/style/properties/622dcd7a44b4c02a645fb7ddf48a42d0_images.jpg
5587,11169,8916,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,ADIDAS Men Argentina AFA H REP Blue Jersey,http://assets.myntassets.com/v1/images/style/properties/3f83a109ad2328c03876e18dd70b5414_images.jpg
5588,11171,7162,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Scullers Men's Scul Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/fbfec7c5e8e2c7e60642027ed2c8866c_images.jpg
5589,11172,31057,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Arrow Sport Men Check Blue Shorts,http://assets.myntassets.com/v1/images/style/properties/2f42a587d32f61cc7363e4d4b7378d96_images.jpg
5590,11173,3682,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Men's Bring Back 80''S Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/e4e7c4863a91f35451f2bc5db3c4c188_images.jpg
5591,11175,2750,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Classic Polo Men's Blue Stripe T-shirt,http://assets.myntassets.com/v1/images/style/properties/79757315c3c0940d407fb5727a6eb665_images.jpg
5592,11177,11450,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Light Green Tshirts,http://assets.myntassets.com/v1/images/style/properties/df87cdd59cb278d2f81e9d900ec93972_images.jpg
5593,11179,20317,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Locomotive Men Printed Purple Tshirt,http://assets.myntassets.com/v1/images/style/properties/ed2d3ad337acb83bee2d52fdcf11e0ee_images.jpg
5594,11180,14122,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Washed Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/35321b77cecb4f9853afaa3449f6bdbe_images.jpg
5595,11183,57077,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Women Light Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Blue-Jeans_31e42526719e6773df15d9ad7c0abdab_images.jpg
5596,11184,20919,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Deni Yo Men Check Blue Short,http://assets.myntassets.com/v1/images/style/properties/ffcd512949ef1d3a7bc0ba00d070567e_images.jpg
5597,11186,20125,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wrangler Women Flower Purple Shirt,http://assets.myntassets.com/v1/images/style/properties/92c39906d2e20343c3d2b9b9ae289a37_images.jpg
5598,11190,51380,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Myntra Men Blue Shorts,http://assets.myntassets.com/v1/images/style/properties/5822d541de8bf45a87789bc64418ccab_images.jpg
5599,11191,16447,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Levi's Men Stripes Blue  Tshirts,http://assets.myntassets.com/v1/images/style/properties/ff6aa65733a7fd625be5909eca35a546_images.jpg
5600,11192,8864,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Mark Taylor Men Brown Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/65da7c2b2770f04869d3eeafaab26cf8_images.jpg
5601,11193,31265,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/c484e4ef4fd6773e61a3d754d7af6cbc_images.jpg
5602,11195,27300,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Mother Earth Women Purple Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/Mother-Earth-Women-Purple-Printed-Kurta_a00439de4f5072f5201a7b024137661e_images.jpg
5603,11197,44838,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue Heroes T-shirt,http://assets.myntassets.com/v1/images/style/properties/7a468baedc69cf0430d40b3da70b2e3a_images.jpg
5604,11201,34373,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Banana T-shirt,http://assets.myntassets.com/v1/images/style/properties/4da76493629d58aa77897671d2ade1a2_images.jpg
5605,11202,19857,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Reversible Navy Blue Jacket,http://assets.myntassets.com/v1/images/style/properties/e849a1fa9293dcf98ff2527936beb276_images.jpg
5606,11203,22216,Women,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Little Miss Women Funny Maroon T-shirt,http://assets.myntassets.com/v1/images/style/properties/0bf6ecd42f3e51845e3c709442d458bd_images.jpg
5607,11205,2106,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2010.0,Sports,ADIDAS Men's Chelsea Striped Black Shorts,http://assets.myntassets.com/v1/images/style/properties/234e69d20be2f1c44e5f6d7aa894dd70_images.jpg
5608,11207,6794,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Timberland Men's Rugby Stripe Pique Polo Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/ac940e6cb3a1505d0f90095ac15806de_images.jpg
5609,11208,22024,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Vishudh Women Printed  White and Red Kurta,http://assets.myntassets.com/v1/images/style/properties/02dfd1da078bbd6a028b801bd719d8f8_images.jpg
5610,11213,11034,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,Jealous 21 Women Check Red Tops,http://assets.myntassets.com/v1/images/style/properties/39f852b196a768c17163127561810d72_images.jpg
5611,11215,11808,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Vishudh Women Cotton Silk Maroon Kurtas,http://assets.myntassets.com/v1/images/style/properties/317dc47b9bde7f093cbcf0adef8448e0_images.jpg
5612,11216,14546,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Vishudh Women Maroon Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/Vishudh-Women-Golden-Thread-Maroon-Kurtas_1c3d3c006322e6609c70920bfb42e916_images.jpg
5613,11218,5111,Women,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Wrangler Women Ditsy Polka Blue Grey Shirt,http://assets.myntassets.com/v1/images/style/properties/fb08d018fb95e9d46548af5416cc6c15_images.jpg
5614,11220,14780,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Arrow Men Solid Navy Blue Slim Fit Shirt,http://assets.myntassets.com/v1/images/style/properties/a6b4aebfd64b126bd41c3ff189bb8339_images.jpg
5615,11221,23330,Women,Apparel,Topwear,Tunics,Blue,Fall,2011.0,Casual,W Women Blue Tunic,http://assets.myntassets.com/v1/images/style/properties/61a1a5f951335e8a87dfdcbdf6245c67_images.jpg
5616,11222,34387,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Fuel Your Desire T-shirt,http://assets.myntassets.com/v1/images/style/properties/29fbcfa4ab93fa363563314f26add062_images.jpg
5617,11225,7480,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Sports,Nike Women's Class Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/7afed0b4faa9fa9b71b336f9f7d7332a_images.jpg
5618,11228,3020,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Lee Men's Mayor Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/52bce5e6985c30b78591d877971e1e95_images.jpg
5619,11229,6760,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Timberland Men's Asortd Strp Pique Navy T-Shirt,http://assets.myntassets.com/v1/images/style/properties/921294fbafa566e330210d69efffce5e_images.jpg
5620,11232,12645,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Probase Men Stripes Pink Polo T-shirts,http://assets.myntassets.com/v1/images/style/properties/c93a38459a267ef7d1ff5846b45838f6_images.jpg
5621,11233,32242,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Fabindia Women Red Kurta,http://assets.myntassets.com/v1/images/style/properties/8d5e495410bfbe56c314538c2d5c4c4f_images.jpg
5622,11234,40662,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Span Women Blue Kurta,http://assets.myntassets.com/v1/images/style/properties/e72e6f32b6ec4caa94f583e441085308_images.jpg
5623,11237,37730,Men,Apparel,Topwear,Shirts,Orange,Summer,2012.0,Casual,John Players Men Orange Gingham Shirt,http://assets.myntassets.com/v1/images/style/properties/a10c9e000ceb052ad89283b206300c66_images.jpg
5624,11239,17753,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Check Green Shirt,http://assets.myntassets.com/v1/images/style/properties/1c3c8520246daf327668dd2e2eba0344_images.jpg
5625,11240,42551,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Mother Earth Women Blue Kurta,http://assets.myntassets.com/v1/images/style/properties/Mother-Earth-Women-Blue-Kurta_4768277168b842d407653fa3d0f646df_images.jpg
5626,11242,43483,Men,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,French Connection Men Maroon Check Shirt,http://assets.myntassets.com/v1/images/style/properties/bef27eb3fcc7322f80c36b15e0cba652_images.jpg
5627,11244,25691,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Mumbai Slang Women Printed Navy Blue Top,http://assets.myntassets.com/v1/images/style/properties/6b70850f963e4364700a42f2c5763c85_images.jpg
5628,11245,15838,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Visudh Brown Printed Ethnic Kurta,http://assets.myntassets.com/v1/images/style/properties/20f4c5f1fe38c1d420817556b5b91b22_images.jpg
5629,11246,32626,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Nike Women Miler Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/3d55bad1f6bf9d01f41a293c1c73f8c3_images.jpg
5630,11249,57083,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,Elle Women Blue Skirt,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Blue-Skirt_c8e80aacd9ba9defbfdac3cbe15af31b_images.jpg
5631,11254,37166,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,United Colors of Benetton Women Red Top,http://assets.myntassets.com/v1/images/style/properties/2e900401a2df41f3e6a779c90b12f381_images.jpg
5632,11258,9942,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Probase Men Last Week Maroon Tshirts,http://assets.myntassets.com/v1/images/style/properties/cfb3c9404c4c41e9e1b4dd36394a1e52_images.jpg
5633,11259,17561,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & White Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/48e2eb1d9464fbc48627156942195de9_images.jpg
5634,11260,12013,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirts,http://assets.myntassets.com/v1/images/style/properties/f8777209ee3c2bce8ae857924c837bcf_images.jpg
5635,11261,31291,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Women Striped Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/9d7c10ad90f0751a7e7493fd9aaf1002_images.jpg
5636,11263,58656,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,ALayna Women Red Kurta,http://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Red-Kurta_39050d02dc17eaf125a9f80a3e70ca15_images.jpg
5637,11269,6599,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Spykar Women's Mademoiselle Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/328703e0437a880df3bbb13d4cc0c2b9_images.jpg
