brand,product_name,price,image_url,product_type,shade,color_hex,description,url,image_alt,source
Elle 18,Elle 18 Water Resistant Black Out Kajal,Price not available,https://www.nykaa.com/beauty-blog/wp-content/uploads/images/issue187/elle51.jpg,Makeup,Light,#b1682e,Beautiful elle 18 water resistant black out kajal for a flawless finish,No URL,No alt text,all_makeup_products
Elle 18,Elle 18 Nail Pops Nail Polish,Price not available,https://www.nykaa.com/beauty-blog/wp-content/uploads/images/issue187/elle61.jpg,Makeup,Rich,#3d508b,Beautiful elle 18 nail pops nail polish for a flawless finish,No URL,No alt text,all_makeup_products
Lakme,Lakmé Rouge Bloom Powder Matte Lipstick - Cocoa Carnation 204,999.0,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/4/4/44cbc46LAKME00001977_1.jpg",Lipstick,Deep,#ecb104,Beautiful lakmé rouge bloom powder matte lipstick - cocoa carnation 204 for a flawless finish,No URL,No alt text,all_makeup_products
Lakme,Lakmé Rouge Bloom Matte Liquid Lipstick - Blushing Bae 204,1199.0,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/6/c6842fa29964_H-8909106016316.jpg",Lipstick,Medium,#11881c,Beautiful lakmé rouge bloom matte liquid lipstick - blushing bae 204 for a flawless finish,No URL,No alt text,all_makeup_products
Lakme,Lakmé Rouge Bloom Setting Powder - Neutral Nude,899.0,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/6/c6842fa29978_H-8909106016118.jpg",Powder,Medium,#0c5b3a,Beautiful lakmé rouge bloom setting powder - neutral nude for a flawless finish,No URL,No alt text,all_makeup_products
Lakme,Lakmé Rouge Bloom Powder Blush - Pink Blossom,899.0,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/6/c6842fa29977_H-8909106016095.jpg",Blush,Light,#813ab3,Beautiful lakmé rouge bloom powder blush - pink blossom for a flawless finish,No URL,No alt text,all_makeup_products
Lakme,Lakmé Rouge Bloom Eyeshadow Pro-Palette,1799.0,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/6/c6842fa29949_H-8909106016606.jpg",Eyeshadow,Rich,#591ba3,Beautiful lakmé rouge bloom eyeshadow pro-palette for a flawless finish,No URL,No alt text,all_makeup_products
Colorbar,Colorbar On The Go Makeup Remover Wipes,250.0,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/f/0/f0989e88904052414384_new_1.jpg",Makeup,Light,#f9fbb7,Beautiful colorbar on the go makeup remover wipes for a flawless finish,No URL,No alt text,all_makeup_products
L'Oreal,L'Oreal Paris Dermo Expertise Lip and Eye Makeup Remover,499.0,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/4/a4bed56LP_8991380233053_1.jpg",Lipstick,Deep,#7c73c8,Beautiful l'oreal paris dermo expertise lip and eye makeup remover for a flawless finish,No URL,No alt text,all_makeup_products
Swiss Image,"Swiss Image Double Action Eye Makeup Remover, Waterproof & Stubborn for All Skin Type",849.0,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/1/6/1600f887640140383279_1.jpg",Makeup,Medium,#2b25be,"Beautiful swiss image double action eye makeup remover, waterproof & stubborn for all skin type for a flawless finish",No URL,No alt text,all_makeup_products
Maybelline,"Maybelline New York Biphase Eye + Lip Makeup Remover for Waterproof Makeup, Fragrance-Free, 40ml",150.0,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/3/a398c608992304009341-newadd_1.jpg",Lipstick,Deep,#a84327,"Beautiful maybelline new york biphase eye + lip makeup remover for waterproof makeup, fragrance-free, 40ml for a flawless finish",No URL,No alt text,all_makeup_products
Nykaa,Nykaa Makeup Remover Wipes,299.0,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/7/f/7f073f68904245712655_1.jpg",Makeup,Rich,#5b9068,Beautiful nykaa makeup remover wipes for a flawless finish,No URL,No alt text,all_makeup_products
Nat Habit,"Nat Habit 100% Pure Cold Pressed Castor Oil For Hair Growth, Eyelash, Eyebrows & Skin Moisturizer",447.0,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/9/d/9dee51cNATHA00000104_1.jpg",Mascara,Medium,#426f30,"Beautiful nat habit 100% pure cold pressed castor oil for hair growth, eyelash, eyebrows & skin moisturizer for a flawless finish",No URL,No alt text,all_makeup_products
Bella,"Bella Cotton Pads, 100% Cotton, Double Sided, Makeup Removal, Nail Polish Removal - Pack of 1",189.0,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/7/3/73afca2BELAA00000011ab_1.png",Makeup,Deep,#6729e2,"Beautiful bella cotton pads, 100% cotton, double sided, makeup removal, nail polish removal - pack of 1 for a flawless finish",No URL,No alt text,all_makeup_products
M.A.C,M.A.C Gently Off Eye and Lip Makeup Remover,2850.0,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/9/0/90cb29a773602102815_rv__1.jpg",Lipstick,Deep,#d42d04,Beautiful m.a.c gently off eye and lip makeup remover for a flawless finish,No URL,No alt text,all_makeup_products
Biotique,Biotique Bio Almond Oil Deep Cleanse Purifying Cleansing Oil Face & Eye Makeup remover,210.0,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/a/9/a987c078906009451046_1.jpeg",Makeup,Light,#b67943,Beautiful biotique bio almond oil deep cleanse purifying cleansing oil face & eye makeup remover for a flawless finish,No URL,No alt text,all_makeup_products
Bella,"Bella Cotton Pads,100% Cotton, Double Sided, Skin Cleaning (Eye, Face), Nail Polish Removal",149.0,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/7/3/73afca25900516400033ab_1.png",Makeup,Medium,#4a6147,"Beautiful bella cotton pads,100% cotton, double sided, skin cleaning (eye, face), nail polish removal for a flawless finish",No URL,No alt text,all_makeup_products
FYOLI,FYOLI Reusable Makeup Remover Pad For Face & Eye Makeup - Large,120.0,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/8/2/82c5e58FYOLI00000023.jpg",Makeup,Light,#54f62d,Beautiful fyoli reusable makeup remover pad for face & eye makeup - large for a flawless finish,No URL,No alt text,all_makeup_products
Bronson,Bronson Professional Reusable Makeup Remover Cleansing Pads-Mix Colours,290.0,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/e/e/ee6d15fBRONS00000048-new_1.jpg",Makeup,Medium,#9fd9a2,Beautiful bronson professional reusable makeup remover cleansing pads-mix colours for a flawless finish,No URL,No alt text,all_makeup_products
Bella,"Bella Cotton Pads With Aloe vera Extracts, 100% Cotton, Makeup Removal, Nail Polish Removal",179.0,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/7/3/73afca25900516401832ab_1.png",Makeup,Deep,#9fcc19,"Beautiful bella cotton pads with aloe vera extracts, 100% cotton, makeup removal, nail polish removal for a flawless finish",No URL,No alt text,all_makeup_products
ETUDE HOUSE,ETUDE HOUSE Lip And Eye Makeup Remover,450.0,"https://images-static.nykaa.com/media/catalog/product/tr:w-220,h-220,cm-pad_resize/4/f/4fb9aad8809820685419_1.jpg",Lipstick,Deep,#5ccfa7,Beautiful etude house lip and eye makeup remover for a flawless finish,No URL,No alt text,all_makeup_products
Praush,Praush Beauty Silk Blur Moisturizing Primer,Price not available,https://images-static.naikaa.com/beauty-blog/wp-content/uploads/2024/01/primers-1-1.jpg,Makeup,Light,#50f4ec,Beautiful praush beauty silk blur moisturizing primer for a flawless finish,No URL,No alt text,all_makeup_products
Quench,Quench Bravocado Moisturizing Primer,Price not available,https://images-static.naikaa.com/beauty-blog/wp-content/uploads/2024/01/primers-2-1.jpg,Makeup,Deep,#0d5560,Beautiful quench bravocado moisturizing primer for a flawless finish,No URL,No alt text,all_makeup_products
Pixi,Pixi +Rose Radiance Perfector,Price not available,https://images-static.naikaa.com/beauty-blog/wp-content/uploads/2024/06/pixi.jpg,Makeup,Rich,#733f36,Beautiful pixi +rose radiance perfector for a flawless finish,No URL,No alt text,all_makeup_products
Kay Beauty,Kay Beauty Illuminating Primer Drops,Price not available,https://images-static.naikaa.com/beauty-blog/wp-content/uploads/2024/01/primers-4-1.jpg,Makeup,Rich,#ddd918,Beautiful kay beauty illuminating primer drops for a flawless finish,No URL,No alt text,all_makeup_products
Bobbi Brown,Bobbi Brown Face Base,Price not available,https://images-static.naikaa.com/beauty-blog/wp-content/uploads/2024/01/primers-5.jpg,Foundation,Medium,#e46c81,Beautiful bobbi brown face base for a flawless finish,No URL,No alt text,all_makeup_products
Paese Cosmetics,Paese Cosmetics Illuminating Make-up Base,Price not available,https://images-static.naikaa.com/beauty-blog/wp-content/uploads/2024/01/primers-6.jpg,Foundation,Light,#f63667,Beautiful paese cosmetics illuminating make-up base for a flawless finish,No URL,No alt text,all_makeup_products
Smashbox,Smashbox Photo Finish PRIMERIZER+ Hydrating Primer,Price not available,https://images-static.naikaa.com/beauty-blog/wp-content/uploads/2024/01/primers-7.jpg,Makeup,Deep,#bcac3e,Beautiful smashbox photo finish primerizer+ hydrating primer for a flawless finish,No URL,No alt text,all_makeup_products
Insight Cosmetics,Insight Cosmetics Prime ‘N Perfect Hydrating Primer,Price not available,https://images-static.naikaa.com/beauty-blog/wp-content/uploads/2024/01/primers-9.jpg,Makeup,Light,#b64fcb,Beautiful insight cosmetics prime ‘n perfect hydrating primer for a flawless finish,No URL,No alt text,all_makeup_products
M.A.C,M.A.C Prep + Prime Natural Radiance Base Lumière,Price not available,https://images-static.naikaa.com/beauty-blog/wp-content/uploads/2024/01/primers-10.jpg,Foundation,Deep,#9398e8,Beautiful m.a.c prep + prime natural radiance base lumière for a flawless finish,No URL,No alt text,all_makeup_products
Benefit Cosmetics,"Benefit Cosmetics Precisely, My Brow Pencil Waterproof Eyebrow Definer",27.0,https://media.ulta.com/i/ulta/2529928?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#f5441a,"Beautiful benefit cosmetics precisely, my brow pencil waterproof eyebrow definer for a flawless finish",No URL,No alt text,all_makeup_products
Anastasia Beverly Hills,Anastasia Beverly Hills Brow Wiz Precision Eyebrow Pencil,25.0,https://media.ulta.com/i/ulta/2162560?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#66d2c2,Beautiful anastasia beverly hills brow wiz precision eyebrow pencil for a flawless finish,No URL,No alt text,all_makeup_products
FENTY BEAUTY by Rihanna,FENTY BEAUTY by Rihanna Pro Filt'r Soft Matte Longwear Liquid Foundation,40.0,https://media.ulta.com/i/ulta/2592530?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Deep,#ece44d,Beautiful fenty beauty by rihanna pro filt'r soft matte longwear liquid foundation for a flawless finish,No URL,No alt text,all_makeup_products
Benefit Cosmetics,Benefit Cosmetics BADgal BANG! Volumizing Mascara,20.3,https://media.ulta.com/i/ulta/2522828?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Rich,#615b69,Beautiful benefit cosmetics badgal bang! volumizing mascara for a flawless finish,No URL,No alt text,all_makeup_products
KYLIE COSMETICS,KYLIE COSMETICS Lip Butter,20.0,https://media.ulta.com/i/ulta/2633111?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Light,#109204,Beautiful kylie cosmetics lip butter for a flawless finish,No URL,No alt text,all_makeup_products
bareMinerals,bareMinerals Mini COMPLEXION RESCUE Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,23.0,https://media.ulta.com/i/ulta/2632802?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#d78f22,Beautiful bareminerals mini complexion rescue tinted moisturizer with hyaluronic acid and mineral spf 30 for a flawless finish,No URL,No alt text,all_makeup_products
ColourPop,ColourPop Fresh Kiss Glossy Lip Balm,10.0,https://media.ulta.com/i/ulta/2633272?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Medium,#554915,Beautiful colourpop fresh kiss glossy lip balm for a flawless finish,No URL,No alt text,all_makeup_products
e.l.f. Cosmetics,e.l.f. Cosmetics Fine As Fleck Glitter Eyeshadow,6.0,https://media.ulta.com/i/ulta/2632579?w=400&$ProductCardNeutralBGLight$&fmt=auto,Eyeshadow,Light,#aa4001,Beautiful e.l.f. cosmetics fine as fleck glitter eyeshadow for a flawless finish,No URL,No alt text,all_makeup_products
bareMinerals,bareMinerals COMPLEXION RESCUE Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,39.0,https://media.ulta.com/i/ulta/2633109?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#64b615,Beautiful bareminerals complexion rescue tinted moisturizer with hyaluronic acid and mineral spf 30 for a flawless finish,No URL,No alt text,all_makeup_products
Supergoop!,Supergoop! Unseen Sunscreen SPF 50 Invisible Sun Protection for Face,Price not available,https://media.ulta.com/i/ulta/2632648?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#095bc4,Beautiful supergoop! unseen sunscreen spf 50 invisible sun protection for face for a flawless finish,No URL,No alt text,all_makeup_products
OPI,OPI OPI’m Dreaming xPRESS/ON Collection,Price not available,https://media.ulta.com/i/ulta/2633317?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#60d66a,Beautiful opi opi’m dreaming xpress/on collection for a flawless finish,No URL,No alt text,all_makeup_products
e.l.f. Cosmetics,e.l.f. Cosmetics Halo Glow Liquid Filter,14.0,https://media.ulta.com/i/ulta/2604923?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#8e18b1,Beautiful e.l.f. cosmetics halo glow liquid filter for a flawless finish,No URL,No alt text,all_makeup_products
Sacheu,Sacheu Peel Off Lip Liner STAY-N,12.0,https://media.ulta.com/i/ulta/2609006?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Rich,#7a024d,Beautiful sacheu peel off lip liner stay-n for a flawless finish,No URL,No alt text,all_makeup_products
Mini Brands,Mini Brands Mini Brands x Ulta Beauty Series 1,9.99,https://media.ulta.com/i/ulta/2628909?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#5e7396,Beautiful mini brands mini brands x ulta beauty series 1 for a flawless finish,No URL,No alt text,all_makeup_products
Grande Cosmetics,Grande Cosmetics GrandeWRAP Tubing Mascara with ProVitamin B5,17.5,https://media.ulta.com/i/ulta/2636233?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Deep,#19318a,Beautiful grande cosmetics grandewrap tubing mascara with provitamin b5 for a flawless finish,No URL,No alt text,all_makeup_products
Lancôme,Lancôme Lash Idôle Flutter Extension Lengthening Mascara,30.0,https://media.ulta.com/i/ulta/2634816?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Light,#93ae12,Beautiful lancôme lash idôle flutter extension lengthening mascara for a flawless finish,No URL,No alt text,all_makeup_products
Morphe,Morphe Portrait Mode 5-Piece Face Brush Set,30.0,https://media.ulta.com/i/ulta/2635991?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#5337ec,Beautiful morphe portrait mode 5-piece face brush set for a flawless finish,No URL,No alt text,all_makeup_products
Hero Cosmetics,Mighty Patch Original Acne Pimple Patches,Price not available,https://media.ulta.com/i/ulta/2591987?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#9c5050,Beautiful mighty patch original acne pimple patches for a flawless finish,No URL,No alt text,all_makeup_products
Sol de Janeiro,Cheirosa 71 Hair & Body Perfume Mist,Price not available,https://media.ulta.com/i/ulta/2618562?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#0f9940,Beautiful cheirosa 71 hair & body perfume mist for a flawless finish,No URL,No alt text,all_makeup_products
Yves Saint Laurent,MYSLF Le Parfum,Price not available,https://media.ulta.com/i/ulta/2628278?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#f374d0,Beautiful myslf le parfum for a flawless finish,No URL,No alt text,all_makeup_products
Sol de Janeiro,Cheirosa 68 Hair & Body Perfume Mist,Price not available,https://media.ulta.com/i/ulta/2633604?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#27f8d9,Beautiful cheirosa 68 hair & body perfume mist for a flawless finish,No URL,No alt text,all_makeup_products
Anastasia Beverly Hills,Soft Glam Eyeshadow Palette,45.0,https://media.ulta.com/i/ulta/2524400?w=1080&h=1080&fmt=auto,Eyeshadow,Medium,#4a4912,Beautiful soft glam eyeshadow palette for a flawless finish,No URL,No alt text,all_makeup_products
Too Faced,Born This Way Soft Matte Foundation,46.0,https://media.ulta.com/i/ulta/2627304?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Deep,#6d0f6e,Beautiful born this way soft matte foundation for a flawless finish,No URL,No alt text,all_makeup_products
